gutzwiller_wmel_embryo0to2hr_a	gutzwiller_wmel_embryo0to2hr_b	gutzwiller_wmel_embryo2to4hr_a	gutzwiller_wmel_embryo2to4hr_b	gutzwiller_wmel_embryo10to12hr_a	gutzwiller_wmel_embryo10to12hr_b	gutzwiller_wmel_embryo12to14hr_a	gutzwiller_wmel_embryo12to14hr_b	gutzwiller_wmel_embryo18to20hr_a	gutzwiller_wmel_embryo18to20hr_b	gutzwiller_wmel_embryo22to24hr_a	gutzwiller_wmel_embryo22to24hr_b	gutzwiller_wmel_L1_a	gutzwiller_wmel_L1_b	gutzwiller_wmel_L2_a	gutzwiller_wmel_L2_b	gutzwiller_wmel_L3_12hrpostmolt_a	gutzwiller_wmel_L3_12hrpostmolt_b	gutzwiller_wmel_L3_darkbluegutPS_1to2_a	gutzwiller_wmel_L3_darkbluegutPS_1to2_b	gutzwiller_wmel_L3_lightbluegutPS_3to6_a	gutzwiller_wmel_L3_lightbluegutPS_3to6_b	gutzwiller_wmel_L3_cleargutPS_7to9_a	gutzwiller_wmel_L3_cleargutPS_7to9_b	gutzwiller_wmel_WPP_a	gutzwiller_wmel_WPP_b	gutzwiller_wmel_pupae_12hrpostWPP_a	gutzwiller_wmel_pupae_12hrpostWPP_b	gutzwiller_wmel_pupae_24hrpostWPP_a	gutzwiller_wmel_pupae_24hrpostWPP_b	gutzwiller_wmel_pupae_2dayspostWPP_a	gutzwiller_wmel_pupae_2dayspostWPP_b	gutzwiller_wmel_pupae_3dayspostWPP_a	gutzwiller_wmel_pupae_3dayspostWPP_b	gutzwiller_wmel_pupae_4dayspostWPP_a	gutzwiller_wmel_pupae_4dayspostWPP_b	gutzwiller_wmel_adultfemale_1dayposteclosion_a	gutzwiller_wmel_adultfemale_1dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_a	gutzwiller_wmel_adultfemale_5dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_c	gutzwiller_wmel_adultfemale_5dayposteclosion_d	gutzwiller_wmel_adultfemale_5dayposteclosion_f	gutzwiller_wmel_adultfemale_30dayposteclosion_a	gutzwiller_wmel_adultfemale_30dayposteclosion_b	gutzwiller_wmel_adultmale_1dayposteclosion_a	gutzwiller_wmel_adultmale_1dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_a	gutzwiller_wmel_adultmale_5dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_c	gutzwiller_wmel_adultmale_5dayposteclosion_d	gutzwiller_wmel_adultmale_5dayposteclosion_i	gutzwiller_wmel_adultmale_5dayposteclosion_j	gutzwiller_wmel_adultmale_30dayposteclosion_a	gutzwiller_wmel_adultmale_30dayposteclosion_b	invert	module
cds363	4171.99355046568	4707.18601548918	4161.50505065452	3929.01653535737	5849.894915614	5055.09022971402	4416.25559098255	4785.87570516511	4215.92292739425	4782.31439004992	3606.43521767692	5855.80570572764	4886.12675336011	5655.53664558037	4386.22605788966	4264.98200527966	3670.46998274497	4927.77531867345	3566.58184260732	4495.18858352324	4014.26000460931	4594.42660949933	3164.78809370313	5665.33883198172	3872.4280215489	3940.8163705039	3275.17489322811	3883.1722894812	3244.33466570954	3698.04068212292	2794.48620646377	3405.39287714214	3279.26455040664	4067.19836245204	3736.62146362369	3584.36433158096	3430.90652399275	3116.82419533985	3969.24917110813	3787.20989184603	4049.13745313773	3767.81834234202	5324.01764129611	3992.39336320483	4430.75150685957	3147.11248382984	3398.59103148065	3076.40312429622	3649.21764011996	3603.15601438941	4123.77241097406	4351.16452283187	3781.29338849357	3776.31865925272	3477.24444880434	FALSE	black
cds364	1153.10764242378	1074.97848401659	1075.32973360892	1262.31589664502	1472.73334555898	1221.13572505388	1108.48713735201	1351.23190830609	966.770820040761	958.063608292005	950.37975507076	1267.77322131279	1090.04585645987	1171.12075229294	1213.62467992992	1238.5613907447	1263.55883837793	1250.81398003648	1110.01692723612	1255.197333338	1064.68293308462	1185.92172857521	1003.64342827975	1025.66387971778	1179.19921334804	838.188272227677	896.003862216899	819.78037657921	880.089685716718	774.37208486724	812.054386391945	769.90907570436	944.75289266816	902.26095782893	797.75846716723	811.295599506723	868.648632460939	869.80536453036	1051.51801565425	810.69711333181	858.348184900988	949.03876542539	866.183355992512	931.862722355064	861.124391525144	806.223016437092	716.033325317348	841.078323475766	815.357988207523	865.087645686527	1033.31441405229	878.251910541719	874.380495428832	811.326589202743	889.103082710373	FALSE	black
cds365	344.734266704767	221.926392010142	324.014232850007	484.205741318131	418.937143389076	365.746219174658	386.315229196723	360.590649650084	180.943221436039	153.467733718643	312.795367037675	361.648944010482	253.964632073035	219.173168751072	279.125963376015	223.46788703301	284.334039014627	139.325936808406	209.531618398882	258.456461667516	270.879397830328	265.610290620266	194.094431197971	286.827969599266	280.169585775269	332.123468623824	133.912440670418	268.874068520699	185.752779516798	241.156965729278	192.6341807422	309.982880331634	159.267460080149	192.188832056803	211.336208515708	211.254920899943	195.255202620163	238.833251933464	276.375335311628	215.332506027328	291.30503328596	245.116311526242	283.193919591612	236.615849130318	208.568591247516	145.713169586892	184.318263662146	162.535931775254	186.337530350027	276.400415730025	215.217661718035	219.384517376846	157.575678580351	220.263387779263	234.154046641897	FALSE	black
cds371	627.914188389733	778.573328170383	897.361388164974	478.790893733939	813.284471629614	872.894128007697	907.484948469906	1548.96513861823	712.717701173973	559.5769345719	802.46969505276	646.139208718925	576.867205740868	599.800533994776	816.571639073897	955.407677541037	567.422113588808	658.607192151319	620.816549721677	430.143549837148	603.651911577841	858.858075951526	596.338871167844	549.814192315545	743.058056396682	544.437439401475	447.053491365041	774.578083047214	430.830488771982	249.008088435556	372.18067344328	436.053701492109	465.740202642365	606.596457955475	587.631924002881	464.614018385633	485.506367962144	505.927447085718	576.972642648157	519.851908184392	566.26801909528	648.334623134163	545.004044955993	603.070312837781	599.854353789866	429.639398825132	456.013848219719	413.02850183488	508.841198537619	531.633992476807	521.249440874338	558.920618077284	440.956689183942	604.679314709628	405.378002929303	FALSE	black
cds382	751.512943705463	698.206687160559	605.737127916156	534.323983982414	673.782827097493	803.513687644538	743.313263734174	887.031246559825	756.573208546655	612.903341769323	641.902724532859	806.707694634924	663.705304739209	631.358846452138	581.837264597813	475.52310107913	617.351130453268	534.18601718651	598.969679597652	585.648328343829	571.443193118716	608.416811856138	549.352700372604	611.706384175986	659.038864045792	588.196617704338	522.006180030211	503.762819956425	487.461038695342	649.349177596147	552.553861082247	621.444970558477	514.047526066964	430.052789348773	516.808337115569	582.852985892663	548.92855655893	583.905813636757	575.785605813444	586.457294019742	548.401086332184	609.73039996028	546.593310795256	487.566801492289	556.531513778522	523.148651946884	554.249717060855	535.034157604419	485.322521952599	496.833477981615	547.539875093494	542.785115300314	512.840652313125	462.093977768286	505.500584851622	FALSE	black
cds395	2402.45860136078	2652.78414299911	1917.37082992599	2502.48667894516	2564.11015710186	2485.98014238781	1929.717829403	2141.67448252568	2417.93627425204	2100.09575785578	2011.98842128174	2048.29494472278	1976.94867436673	1998.84704847697	2418.78181219189	2559.39018233589	2843.08040141245	2515.54859480667	1893.67039154901	2379.3941797972	1749.87233785108	1923.42923950083	2093.0618764502	1770.25145114201	2127.13619335914	1723.44374877583	1934.18046951751	1585.8290083543	2093.90665729066	1059.52941629329	1965.04471286453	1814.23786324706	1852.03150656879	1593.47631230258	1840.11916857505	1738.97654632155	1994.06759198571	1723.90691403582	1963.41644460969	1844.59855453126	1649.33711009074	1895.51838478592	2297.81382099055	1983.59571649007	1862.14807840478	1740.97840689107	1839.46283949532	1866.8798102041	1523.02392361418	1743.09415729164	1654.10832001241	1537.94098559172	1646.22158265004	1668.70123446317	1503.79263598971	FALSE	black
cds397	303.904147151536	332.644301386503	237.470649353796	365.650492766777	426.499869855765	429.096911564716	243.876952742322	288.790749675682	197.734643549718	386.686537649598	206.376676123731	345.313501621644	210.11019085958	211.039604415203	246.346563386629	308.391085788562	243.890136604878	306.284654436103	244.454847567725	269.220795628889	196.20744012928	258.582814531271	235.676533336355	206.490119703153	212.589618272979	299.971506989794	173.365580716791	230.841776773034	218.962000634097	222.456007363758	138.298700807202	128.798839844534	180.895496967541	225.706447116582	167.161132598489	193.503707978979	146.819720199032	201.917732816584	237.849870678491	159.674265822666	229.319786625445	183.968227228024	212.774225317975	211.087318338364	238.568574132046	197.825074303483	202.88821247687	169.767085181333	211.711053162674	216.776047027348	181.831403422586	155.215319980004	180.257786698598	180.179943213455	192.555183333183	FALSE	black
cds435	1169.94905829264	1215.52913639006	823.67083447535	1023.12907799124	1212.86666728458	1072.83267695375	1233.18315539316	1222.26912860059	864.338776198831	918.935799495217	835.926046648386	940.606566122262	898.113785195847	767.223837039384	939.982690548532	861.471820781302	1286.63375349071	1136.20107579948	970.023969927277	1048.96617307871	811.791230082357	1005.98570577522	834.972331964486	1111.35499463305	903.386879613511	826.482451239481	724.099226663804	683.287377462383	696.85467812421	702.94644456328	628.178793234738	640.262509564259	724.897669491833	707.103918318161	606.490193146591	711.85625956498	654.640508416198	772.897020890045	759.354673677621	705.975946768672	622.397642519151	669.64023009891	696.9511656831	650.517250439393	665.195542895205	681.729963085084	603.156791540965	637.988447023829	485.112214891908	572.59215675868	474.325507759284	477.982693547882	555.807457633612	490.452219337736	642.302077624628	FALSE	black
cds437	147.836783854206	201.531158542455	164.383333410879	250.866875552127	153.672778548843	90.4880363331906	119.052407106317	182.273520635714	93.4404185245667	82.6745924564395	138.468653207202	67.1247493334463	124.530302325589	107.920259758842	133.416063992168	126.994803775714	89.1593644580912	123.74525762074	140.929410933846	137.383902446353	129.567248790041	128.995133214467	112.60372082505	97.678992064051	115.381990378516	99.0016253357832	103.809082330349	140.383961396487	65.0401885275633	64.7343894224962	99.3978792853236	84.0924995059316	105.255068504896	82.5945970228619	140.54521772234	159.694629796793	107.668682691919	116.979689950441	153.660257965511	134.876013610436	145.603980209516	137.898105858497	134.51372720026	122.793475711048	92.5970062507577	142.136782665828	128.513770226771	129.900191940955	131.293308528404	125.811665847511	124.276390432771	70.9067772105726	158.631295509076	104.93439762619	128.029970624944	FALSE	black
cds439	1467.18328922203	1477.03100421247	1468.80566408209	1351.57320410998	1632.49284274712	1464.5535147869	1535.42279940129	1159.20771901831	1443.98515026065	1305.61740383818	1224.03098290684	996.131280108343	1383.02920199045	1197.62568197935	1382.0945196278	1223.14611075679	1342.1874571353	1569.27419199201	1210.26389700433	1377.53559130307	1175.07980445219	1632.382592412	1279.73931474873	1235.1945559198	1229.31652830125	1164.82704995099	1115.77102211448	1081.92134995662	1211.35112751498	1114.03397437285	1062.63159907577	1083.62236440996	1088.75381652365	885.453332641684	1031.02488555805	1070.76369151323	920.980112379642	862.138200005488	1282.7833578643	994.073742255095	1070.52863116214	1162.75976233921	1317.86909722222	1047.36503155865	874.964465067738	972.344763975453	957.305667184659	966.225285537943	768.629814897852	888.088115471897	952.210196949277	857.346567279617	778.101724762707	991.07410191062	913.018716252471	FALSE	black
cds453	1353.64061176019	1552.14535861715	1177.68948224145	1141.08806959378	1362.02070143784	1074.6933511695	1545.40735324685	1150.08751832438	1228.93269582262	1320.3500146343	1196.73236698084	1617.94695123525	1091.99023991299	1133.18261827005	1435.06059046744	1253.54553470498	1365.80320505228	1301.32246407627	1184.27813829576	1181.12341842093	1057.72214515844	1252.27105948219	1041.0775124248	1088.98793925328	1113.75432261026	1039.53815480732	994.831014067583	948.030718301536	1016.40546283715	851.264325071092	837.555089191269	879.657123176425	1010.76639458483	991.321891179558	925.235945043454	952.316107942245	984.50663191713	974.473024572924	1098.05720297264	1047.19276208872	1056.7506659803	989.718387564485	987.13841609351	957.922591707729	944.786566451581	978.711839099432	964.946746432936	888.213949820714	851.144997499945	923.908804280145	983.055397390758	900.408420289467	1047.47014177422	838.173687770085	918.373194934238	FALSE	black
cds490	557.898657951893	533.271109954262	723.26862123488	589.18086903394	896.976728338717	831.707093353607	614.157101867428	481.522509683667	603.287293581939	675.572391726742	590.840298896031	1062.60928003215	688.178346187613	525.996095195848	400.725943818366	496.962196784962	566.862778850247	647.99881590642	397.447634417975	437.207588647204	441.315924056418	505.361456910144	541.164793364084	555.562964817618	573.795899511079	454.787559267058	688.556343364807	400.429239244967	612.383572954579	386.157587533316	686.014334421934	241.648697631337	602.711037723323	504.18026088067	475.609074726787	454.334547104501	473.179455022459	438.060748361939	477.72410459975	336.352323509133	409.412586901413	420.482961772138	479.371818642917	474.875949376484	485.863962737728	443.249873211272	456.236508188473	330.454397694099	430.235967691372	298.080295881458	350.930142549051	354.127521456878	378.409178291569	369.237419557084	310.8923213433	FALSE	black
cds493	1394.26518252166	1380.22067793918	1678.6931586105	2335.06194122789	1417.10188366745	1868.60264924812	1605.78432391095	1430.74575252172	1280.17596517093	1609.46985108102	1402.76429909522	1848.23666660655	1149.71009590643	1295.94111444256	1321.75347875414	1584.83879016423	1794.8386987715	1531.25663912184	1238.63886072128	1087.73795924623	1047.72893670291	1037.86385807383	1037.34058922858	1151.4844310469	1058.53303908217	1351.28904663861	1043.29032277798	1205.5607642456	1038.10343881323	1025.35104802577	1095.24982366309	965.782011866067	1214.86567832777	988.188119496977	1203.79470393955	1097.8002373931	1126.70050500266	1193.10438404274	1177.93996647688	742.656654163839	879.70632304463	815.810682074779	1109.84945787697	1181.37826453265	1055.22331160714	1023.97646707683	1176.09633337831	1067.0754903404	966.536254785892	1013.95808699527	816.536906607517	765.120069629697	878.841329683778	963.441246752578	950.155020372989	FALSE	black
cds494	2493.8169883932	2142.57037369291	2559.4294452036	2030.50549638328	2378.12832644405	2171.25997660207	2383.11438671481	2159.02399523432	2463.05425804684	2263.36219538135	2739.96280914322	1945.22255752089	2209.42300068054	2157.99855893087	1687.16627853677	2086.98858090506	2550.84177082951	1939.63113578812	2152.23920258879	1640.09177356365	1723.90382076656	1905.91034820791	1913.24643496707	1973.26935807986	2130.0015904383	1758.58158972259	1941.7122538053	1539.96606958721	2077.6233654282	1954.86043228043	1854.41009424433	1756.79330567118	1891.04396253428	1395.78743378908	1625.69897267739	1967.35564033312	2133.91320081781	1816.99460883659	1809.89770653284	1644.25797295202	1628.24427659625	1455.47744993681	1838.20784183548	1666.60437763499	1484.43457315526	1679.00965476024	1723.21849860186	1710.84448793197	1490.15848315608	1505.95417338571	1384.004310153	1309.00727995181	1337.66069695958	1621.55908803332	1321.05506696658	FALSE	black
cds495	2982.23005554653	2813.65590866185	3080.74541068929	3188.27719410988	2543.35280708412	2370.08427677334	2841.45389876953	2964.04037892253	3020.49041680837	2864.1713085812	3047.94914241912	3293.25841958962	2858.94535592147	2930.64879031414	2871.71736632368	2609.75143467134	2989.13143167714	3674.44699814917	2369.42672033911	1982.63801599144	2377.52085419882	2311.76782193637	2286.94722417254	2205.77575219569	2521.24588846714	2269.29976254628	2422.33286968147	2111.62050799173	2471.56345856704	2203.50840845441	2372.82108962473	2201.24746547474	2291.08629150492	2177.90251171288	2372.69805615117	2213.00520197038	2416.14523842869	2199.97114574749	2452.8886822557	2218.5998935331	1806.36606675308	1957.32951101199	2248.65725381349	2130.00604291985	2300.08232619129	2184.15518018683	2219.37865847472	2097.62596925209	1966.00793839561	2014.19486345038	1876.52650786202	1983.33306213038	2015.30917221448	1967.38932238747	1778.68460339174	FALSE	black
cds497	687.824150339352	813.366505390656	532.019335290285	646.700049473828	782.283370654921	926.459273516249	563.860183348538	579.493065630297	511.757036490152	468.867789173006	495.256089421707	592.89621261332	505.723724160035	449.266686650347	713.90725773452	493.746357750899	708.911333743963	584.994549528099	509.50437650061	544.593081117406	482.848801565607	606.288010898438	537.967169292479	599.248946846999	605.628007696434	560.397877749496	416.364401683002	448.886217001089	543.047046710051	406.328495278136	460.01822126281	374.981893472323	466.909535731305	471.194539604581	401.91514606086	465.314092521224	472.913733683679	414.215128186742	501.882761799138	443.592008629065	448.855576497891	410.190148548966	481.79760432677	414.632105470829	387.96260379294	378.67198658547	374.437415985143	410.936520127178	383.788139719554	352.095480135888	344.563768258931	465.15379862108	424.054720484567	343.424879365642	351.552847266499	FALSE	black
cds517	658.550619256668	564.017383704515	702.943464955375	626.324036703287	777.067463315512	664.830444722102	696.90945207057	454.714621274635	539.22396025258	442.382699164771	457.945246699282	466.038880302594	395.97355776369	407.292360859028	526.11573271593	255.946265213117	491.991844078485	360.337002608662	532.800263169059	427.664882290839	477.33852123465	555.464220689959	512.175616834327	710.053065156862	477.027763007933	397.543417526367	354.286481556224	463.997577842616	288.010788312484	345.917480030049	364.057884968973	436.331786270528	521.379584813176	370.397258077233	363.337768310533	439.979129217941	477.416301927761	492.602403553007	437.780755525224	461.684698172999	346.529741438261	382.088755647814	414.237405523695	484.357619455484	451.860798680323	338.382838607031	512.480595335305	393.214410991847	378.644584307798	363.410088276769	363.37788612748	419.029205251157	374.381447188524	358.394103441901	403.066005129917	FALSE	black
cds518	849.183173668005	1017.73524098519	884.109661111128	805.271613387548	1096.90997127769	1030.97391972175	1037.49806587358	685.910457166608	720.94302049328	754.128939237166	656.821226458236	698.092520127781	560.287609305704	474.62133541991	636.08155028721	793.083072826889	662.028929376214	633.869174196574	807.609515732422	723.644591020463	650.305955860854	804.264103587413	699.386760716852	805.500999588155	745.290121928732	715.865902039523	619.350529885411	631.74809428458	548.494333321962	789.732757718194	419.170977184395	680.425836837142	523.295321378436	700.085350234407	464.651937728474	796.727430796903	572.755320991036	726.024005641716	689.844625311278	584.012923900263	709.849708006103	499.876359855368	668.737009559537	654.211908387962	802.468444826388	691.836393832281	707.085772106738	664.570305396841	543.421542948813	620.069736986879	490.515160332577	514.923288014753	498.95628092008	594.777402207365	556.1122391128	FALSE	black
cds570	254.077420823269	226.344241219447	305.639369494313	249.293573734605	339.738271811353	305.821152119737	273.873951303868	258.837851689264	260.438014535807	335.30005523529	259.87146881248	180.300729757219	223.504642422375	258.099104161275	271.498592031021	294.596532700709	267.699919121191	344.333572562236	222.671349919606	232.712451773531	242.928607759565	238.457084591474	248.376560009365	213.403267035155	211.080201079791	224.216296973531	255.999121290748	261.512929079131	275.750008170876	218.849767967453	239.227797940175	192.526059243002	232.378732704765	268.070656945447	238.62934735636	228.612383182575	248.324432471954	224.690721777344	257.397463470902	222.837959109282	207.440761705554	217.911454298058	225.642937625587	264.062754365613	272.643765108944	260.298258401834	217.575390072377	215.906852651289	241.206082340913	224.266990327692	253.328188931883	220.687065226702	230.450472286091	235.995619782283	240.943230754854	FALSE	black
