chung_wbm_vector18hpi_a	chung_wbm_vector18hpi_b	chung_wbm_vector4dpi_a	chung_wbm_vector4dpi_b	chung_wbm_vector8dpi_a	chung_wbm_vector8dpi_b	chung_wbm_mammal1dpi_a	chung_wbm_mammal1dpi_b	chung_wbm_mammal2dpi_a	chung_wbm_mammal2dpi_b	chung_wbm_mammal3dpi_a	chung_wbm_mammal3dpi_b	chung_wbm_mammal4dpi_a	chung_wbm_mammal4dpi_b	chung_wbm_mammal8dpi_a	chung_wbm_mammal8dpi_b	chung_wbm_mammal20dpi_immaturemale_a	chung_wbm_mammal20dpi_immaturemale_b	chung_wbm_mammal24dpi_immaturefemale_a	chung_wbm_mammal24dpi_immaturefemale_b	chung_wbm_adultmale_a	chung_wbm_adultmale_b	chung_wbm_adultfemale_a	chung_wbm_adultfemale_b	chung_wbm_adultfemale_c	chung_wbm_adultfemale_d	chung_wbm_embryo_a	chung_wbm_embryo_b	chung_wbm_immatureMF_a	chung_wbm_immatureMF_b	chung_wbm_matureMF_a	chung_wbm_matureMF_b	invert	module
cds392	208.307745000848	333.144988789226	806.815424119936	781.794235682364	792.238312138235	893.531814758822	998.481376184495	1273.16483872983	727.961616685646	1065.5726652185	951.005078745477	982.955273341243	524.97365858029	899.628129874274	832.759269963353	876.423216653946	499.971899940624	445.753995024685	328.525796983199	834.858865499613	553.526104866238	406.031880582825	364.843576555618	247.381608885652	473.085117814923	327.682700703512	357.676316860442	546.24304795913	402.393590494079	441.32610002532	530.949837781082	507.234110146184	FALSE	steelblue
cds436	67.992925949855	33.6449229489155	183.246325271268	276.26175384686	271.522651070036	477.135966346077	441.508137713518	507.514786384157	267.278709276909	356.070368702847	309.989841898695	413.748809453953	269.127387926187	252.651418158889	360.265398852978	335.713608780481	119.504846117604	101.644434227053	62.485741811124	146.110792573796	28.9483161005561	63.0649099403973	66.9076128375697	305.298453646929	98.9200845701185	94.4961566898461	77.2057174061218	0	167.136893394825	70.3702897135413	143.874720088826	99.0042047709717	FALSE	steelblue
cds441	428.10907435429	372.143296603288	646.398402526132	568.562259403259	592.253069709728	666.227392096165	490.426435137464	577.066988825247	554.495428793677	531.617942677103	474.528074871093	423.751436755636	348.101785365719	459.139293820841	461.726528231993	396.097907805532	217.51627308397	206.78500414444	226.647695510613	199.703477635934	321.853244584576	322.107361348417	317.602427754155	376.687184570185	405.140933152797	288.841645647705	158.76488495673	277.455235152529	527.239848509508	554.75505883877	524.366438645074	468.967729471835	FALSE	steelblue
cds790	39.7337559295944	61.8057063176147	1257.83789792582	1361.2992164914	875.791643138378	661.846456813622	1478.86840678114	1101.0055182499	843.083569197399	1175.92151063917	1055.40054468212	786.621428580528	757.264621964764	853.382013945579	858.345571786096	761.641760991284	493.835307064238	434.183708930879	246.298972011977	708.893893912816	560.434606939199	542.227710359229	372.590097378244	707.847606766821	764.501580750519	237.437667427261	1062.09502343735	375.391420805707	460.837824931449	274.550672068851	558.468067669557	196.711036731591	FALSE	steelblue
cds799	1613.9918171175	2022.73604834217	3371.88218656941	3392.76680007449	3291.95783200714	3229.2784695921	2545.59231514925	3038.74678811225	3654.63962008607	2825.02732975422	2918.11790081616	2935.40284028263	1984.81035632264	3535.62143722809	2777.7433962665	2924.41715767439	1439.86165176965	1514.42330151161	1491.95433597801	2290.45058336091	2141.79050115384	2424.65442739792	1584.15338661295	2210.62912304472	2579.23810535939	1921.85517778698	1359.52308963569	1991.42219561631	1407.31635588318	2041.98878814119	1794.558857109	2071.93450246255	FALSE	steelblue
cds992	225.741926692299	964.358524587413	836.273889975631	1038.50268738338	959.536578739502	957.188606978196	988.081318961432	951.888014994829	828.644383332637	943.265482466537	790.866286938255	607.808387672498	440.767150012342	635.054931875064	715.609062696215	708.818093422958	299.253707686932	299.120854447089	227.130694657445	429.156162241787	343.189179828307	414.595024439166	361.499827005715	678.634848392317	334.592004530187	256.24712507071	686.469121622432	282.254183108686	735.102514504373	551.756083423585	602.314387709001	495.446056633809	FALSE	steelblue
cds192	974.601732785522	1251.30477616686	775.752879463201	813.36781622056	815.079916716871	775.908333978325	578.89870228689	487.967495114287	566.341198286026	576.772321173294	701.644019745362	672.497680690966	597.168396790915	546.179447411014	582.610415542508	689.240210148869	860.689016782369	659.61477051292	172.83865264082	686.209733063693	1651.59792792373	1341.85472096709	317.135783146413	1745.02194685395	1046.81913582122	369.231971990102	726.60542107213	376.238580523442	488.958400188918	390.053844592441	437.50755339011	495.89661183977	FALSE	magenta
cds362	337.921468166671	1238.82300084622	1001.91489170766	966.398150193653	986.659719467434	783.86297349219	1595.32986870196	1212.83861017078	807.29331914281	1113.47761236764	1420.35558029905	1367.28412424033	1190.72348902535	1429.82915349233	1628.18733747453	1453.93859354958	3739.65348803983	3011.53225792004	444.991001337809	5650.07802395199	5631.36393282677	6053.76317912017	701.47064715279	6777.71884444718	7486.55477283793	833.248746902956	4124.57604230161	3417.14958994231	911.10680291023	646.311541211073	825.161330415279	412.890706959046	FALSE	magenta
cds375	1065.81828027361	1853.40515283683	1459.47623928429	1288.11739609073	1387.19552487935	1551.2290596631	4540.71993619684	3521.16455333072	2960.72558042753	3146.36720163076	5552.29188877422	6400.58187265009	3241.03165229951	6874.00571335996	6874.85437593908	6026.39163271804	12053.04831884	11578.0479390169	572.488586190285	13819.4777981246	17004.7122655869	14683.2975181443	716.727741773728	35206.2461771202	15623.36463532	609.256817461036	13232.7939166804	13011.3851078176	1506.66635353373	898.630801197871	1609.0589007934	1470.27942178644	FALSE	magenta
cds800	2301.6188266762	2393.14942038333	3615.59792170694	4388.59412065482	4486.42157133038	4865.67571455085	5228.63697789523	6649.85169398168	5253.3543353365	5918.39754956968	4688.74471843606	5451.69868891485	4084.94526614324	5092.70974000817	3904.51165634341	5346.665850661	5878.99043065348	5510.22885102659	2931.63061595446	7183.21466150611	11881.9249166792	12533.4166621502	2880.62174252158	12264.2991090243	9535.2649833631	4069.0230647491	4303.23926987196	4412.94161946786	3517.09950663487	3493.18901643668	3250.27809629443	3604.07810401255	FALSE	magenta
cds959	526.650800969614	282.578411516893	621.364362373244	477.187251008396	443.5271864609	503.576051786559	493.667167168908	608.245035932756	508.092174487279	490.841075962971	671.431839111631	577.915520533873	540.300796814059	854.554317114485	814.015897641629	836.411308746132	1062.60477638965	943.964072122531	358.264983000963	1134.57066246608	1540.61593938115	1425.79462074931	427.963224125099	1672.95045830459	1375.68666930981	441.956019523353	1051.62074997771	536.768982922322	354.682537716032	402.491324955793	355.989932607893	531.636874698548	FALSE	magenta
cds279	4749.41917330829	7111.05087666157	2907.30832425737	2441.50284039089	3568.6112693308	3830.21025205579	4283.40506557132	3905.95302940969	3492.57956023158	3169.30836970608	3139.81682670028	3269.08431766647	4166.47081857841	2984.85116220539	2658.76568917523	2788.89093187769	2757.66533474613	2518.87507982592	4609.95462873836	2481.74386559073	1936.18767412917	2004.03338371568	4015.73337020995	2072.56210623969	2116.9281721602	4534.48606194431	3663.86254871474	1309.95122068424	3128.34429109777	3777.27703045496	4150.10456127555	3334.94986628286	TRUE	magenta
cds311	1439.56671250739	1190.2247784286	1023.98430846316	1167.9495730924	835.503705836957	799.456446738093	659.456128451139	661.576556761097	493.657737712072	803.258885678723	762.283231365687	770.997793552913	862.222014233859	696.624010319907	938.696617463348	856.233601924492	630.58303221237	690.379373472803	1034.58235515257	685.751947015645	381.744339249643	463.659524372795	737.913965883936	364.596572298772	507.934850250645	785.315379604805	933.276223005746	871.255680918135	954.687164018987	1019.70509537912	690.915900184159	1211.83283650533	TRUE	magenta
cds106	385.564349550991	321.523865135309	774.720218327413	113.819718365183	501.291128161529	363.103774736321	328.311298408868	344.640394979533	200.798563714137	161.970033239611	797.466682593987	705.779500718916	466.451664031803	466.348033939487	3627.82038316925	3876.78020462183	5729.68943207417	6603.21296442561	7950.24009350746	4840.32085543139	2135.18268131816	2924.75395708257	2557.50267945084	3553.57884249068	2452.46977332255	7071.93232822851	2312.93289273922	1069.01840575805	2300.89981066038	1328.86476957802	2601.02417910297	511.443573319102	FALSE	pink
cds440	1193.10018821269	935.874852029566	1268.7283921669	1086.86973322166	1241.16079574529	1228.40582211523	1648.33827541468	1633.6094103503	1237.52745732651	1373.87109646905	1147.04968819741	1357.41783164837	1225.10543955441	1303.26759582555	1563.00231184754	1539.24127135152	1893.96919563156	2699.53554199194	2832.59418577904	1476.10695796377	1554.02892453751	1256.44714770782	1984.70535178672	1564.00056087164	1496.85123930232	2376.35672873985	1410.46741714846	1082.08933509011	1593.03197632208	1202.12089333185	1558.1135281959	1267.34946492245	FALSE	pink
cds468	344.465698006563	135.438439611672	437.855162963903	219.651114759361	352.623948500608	315.747738632477	514.879946710668	465.945941755487	313.234162491037	417.858808112019	359.60658385043	450.29520708902	316.883028538048	442.809358529138	1359.34490754676	1616.6462866035	1092.12102755293	954.206585263461	989.442087711494	971.899518678309	598.736528260042	762.865574060188	359.725568896217	305.218941027552	378.180962140306	781.251731204998	553.065148432446	300.468567617781	559.577652644379	283.413913716337	717.67361634362	254.184468403266	FALSE	pink
cds508	572.581261595958	427.321214649065	653.370035470513	203.528646173686	562.97614514384	651.503017550939	672.370891748306	679.398222648122	437.121547325219	609.825317970496	411.551497582363	349.932357818459	400.312706698804	452.254956826412	738.516240090848	982.057984951224	1194.47406059501	1376.07614766258	1029.61117362077	1053.42600717922	674.10580844497	821.956828785024	512.306869847222	244.868244265269	463.477988682836	862.076928085203	464.428207283217	511.025082308902	977.806572443031	396.843615214425	1111.07524516761	392.603213589384	FALSE	pink
cds647	1341.91484999061	2584.16271324038	1541.73003638206	1295.07129518126	1995.33082714659	1681.90458478181	1790.8140040263	1538.56126123877	2180.28398189076	1701.6664759047	1679.71665714602	2052.95945685302	2841.7738187767	2164.72071601722	1431.54830706551	1617.65537984909	2440.76082731446	2804.73092055809	4536.76667422785	1802.42374907012	1950.13442679014	2550.66617645619	3165.50747544505	2199.85511369042	1078.87606255447	3522.76086639969	2178.09595131603	1183.78019176656	1663.47242783591	1284.91915422552	2476.68229020943	749.0835651832	FALSE	pink
cds952	1073.15470469311	791.06787064339	841.967879120945	507.329142677813	548.151361564374	651.434269512776	515.825309406888	588.203255114441	602.633192292749	539.35224168258	449.669271862004	448.910350980624	343.617772012778	466.109443328512	3887.70838737253	3971.15443099401	5741.24842549235	7757.41382811707	6957.50821381102	5610.67567231198	3621.97752568278	2990.49032344546	2240.17613807624	1794.12522926449	2181.35668594866	5862.89732787747	937.562301256467	1224.97936731588	2297.16091662498	1012.30464257378	2483.1085761193	1459.68046227895	FALSE	pink
cds157	1906.07147673128	2222.57276937834	2794.0299835379	2102.67209386163	2951.48191091217	2581.98654010292	2324.26053185966	2269.41717912178	2404.29464352823	2381.15280323996	1993.31626789677	2664.42585998463	1931.75482196776	2075.99130668248	1706.65875124998	1846.59028907194	1492.65524878475	1276.27563518208	1658.37981970719	2006.92203847387	2336.85170666818	2224.84292537914	1990.57527412441	1699.10379752854	2752.1502920366	1709.9967194469	1567.70849434458	1856.89616563967	2156.87281856623	2695.39806622724	2307.11098525414	2115.29079944929	TRUE	pink
cds158	339.011896554802	582.899091562305	944.187643401362	454.610826142912	588.700817366813	697.559238944136	911.137366189627	757.111605758221	661.572406226976	983.641541732934	560.347083711903	564.881382399694	425.407268843805	500.740435654262	464.358195232112	377.722956395864	380.437215676524	299.962595638542	362.253866745969	662.26130818049	70.6565958470044	127.815083860714	320.038352322823	177.64265149093	284.557339075991	255.535351920554	558.597422496684	459.675018674817	783.323168877331	419.016865863399	1290.38254170557	641.710438460796	FALSE	salmon
cds224	743.245696038845	1789.97852982961	1670.72404632701	1409.19304183824	1746.80262882667	1116.62741823589	2602.10375975569	2397.39725693125	1789.1300625772	2346.55092932213	1223.97774236684	1259.67092050822	1046.443944801	894.195713775223	1050.85868106587	1076.6510504076	1029.25065363099	861.611044401677	1103.85504537995	811.080851796263	460.099999425835	441.443192033445	1095.87895704665	808.284491070253	648.271666915892	924.055971634421	1052.27647771088	503.310353344633	2625.62337996328	1419.31330712026	2964.59443941118	1952.22440512282	FALSE	salmon
cds451	289.111138024264	248.382378311557	182.154281725055	69.1481337747988	215.791382444999	195.836202353336	301.121022964078	465.276069545327	335.744105618135	387.317260464301	159.056920127796	258.279799364168	124.312411333908	202.371575944116	214.622125499766	275.172183613374	142.797263988263	179.023864245047	163.818603845048	207.191460338309	74.8646756550669	183.482201967865	182.722756908327	173.305669455091	232.79814340372	127.089002179434	176.20483374609	215.465894456609	419.84586086967	223.16948528114	604.818555584751	268.825169780259	FALSE	salmon
cds619	6.36008390945308	63.3512063899835	269.308750260423	120.999340327186	242.210467955717	239.426426796684	345.592140814824	374.857945278838	241.672254374453	234.870373294907	162.188534170264	163.272811233708	168.042763747594	210.616906092259	177.622584676006	136.951282169387	177.282420803343	205.754272199453	148.719654686569	127.628375935113	101.551156982011	72.6380748015401	141.223243942287	95.1992773295836	77.114053903359	132.356435237108	290.700413352385	161.978625759221	427.897833661755	247.036496139184	587.263738228057	239.793929525014	FALSE	salmon
cds781	28.3012252768821	156.262860284449	517.389496788388	436.531555389229	242.702706334918	324.725236749119	466.99012602823	423.618620489271	497.711571991926	480.911024618846	317.322553920097	261.436777724615	321.858039181451	344.746530466018	365.485263180806	376.33089875881	252.642783564912	314.410498174032	323.397624659615	339.349162625161	117.558793570995	112.327151862704	261.759456970826	174.00893548521	21.8475695939754	190.385310006596	620.462475312582	653.662852535782	457.957608820273	334.506075165352	717.734061051468	368.495867199716	FALSE	salmon
cds9	1334.18461779944	1458.00073707463	2163.53879217186	1264.43490123175	1350.05492229613	1129.69380455987	1098.47476711292	1009.84343499038	1052.00328993065	1488.9830535377	848.970489427007	1003.70004839356	688.831778376703	872.265640830773	575.868022629845	632.188608110976	893.218602011935	1001.75238304277	1330.03766617376	773.389673986576	691.309088345458	604.031861987788	993.00683163283	521.390188398976	220.320964701291	884.57823930137	1304.23900874103	1983.55962030951	1926.0015114459	1168.61894306056	3238.25236683534	1755.98299328146	FALSE	salmon
cds165	2101.04369772208	1501.06213112465	1539.24955848494	2089.73422794113	1335.67000931082	1581.5066662656	1204.43687494692	1517.84427127629	1915.12134857752	1340.50510469215	2441.66020424351	2204.19848380124	2978.47186543158	2138.93365501888	2093.15725820208	2107.19509470097	2110.14606720935	2162.93251454642	1935.31279036724	1994.68664357568	2576.52646599981	2639.51103445939	1811.38634808503	2732.98607648068	2424.90623173766	2062.48218070642	1789.99819275924	2076.28808775721	1324.07308199962	1442.77235093684	1385.64343637228	1805.85220857442	TRUE	salmon
cds37	3004.6054617286	2837.62466524009	4754.87196213949	3894.37379337641	3579.6767277979	3616.26697128332	2922.98528571109	2516.43443778565	3810.72412351512	2208.95363099354	5124.57692226611	4484.29864624755	4565.85601546201	4197.66757624151	4084.00180835311	4305.73809755334	3287.63862307089	3634.49929810286	3339.45892521089	2266.34964465444	3111.70624101572	2440.33667695251	3293.42625702467	2933.45650468713	1874.26918740013	4182.89145337313	2101.58624960466	1507.36715646886	2724.53013127537	3645.36508465477	3063.73466655584	2782.97859938214	FALSE	darkred
cds601	487.823699991874	928.735747117361	1868.56514493716	1770.18939378876	2622.32142720898	2266.25155377491	1144.23404346805	1288.18338356732	2157.39639295789	1208.74429274143	2770.57013189968	2674.15870749266	2352.73656019835	2101.94280034471	1765.99287211922	2031.37859094892	1617.58580332291	1743.27414265557	1677.05550681347	1324.26673275125	775.946043552234	1264.03628426872	1255.20152498631	1115.72926719237	1080.82354031541	1560.76358566478	1407.79800332725	732.463186884747	706.806414786611	890.002385133477	870.438270360551	1615.4952274359	FALSE	darkred
cds867	693.31164104315	976.513915067564	1543.8766951369	1083.66161596932	1732.58554859821	1700.43827315475	375.74631295089	407.156674354527	1502.51911275954	535.749983490633	1723.44660261952	1563.91941513119	1649.69932060716	1493.56974933417	1239.59191717326	1438.50335225553	1112.30342675049	1294.64658853102	958.7267487611	1047.22118006763	604.805100320825	929.841290302281	787.987590608601	1464.61896883851	996.934827760798	982.727293857589	598.35615732211	1092.66034614267	374.134439754017	877.380378596123	301.73656513933	573.978097516334	FALSE	darkred
