grote_wbm_L4_a	grote_wbm_L4_b	grote_wbm_30dpi_immaturemale_a	grote_wbm_30dpi_immaturemale_b	grote_wbm_30dpi_immaturefemale_a	grote_wbm_30dpi_immaturefemale_b	grote_wbm_42dpi_immaturemale_a	grote_wbm_42dpi_immaturemale_b	grote_wbm_42dpi_immaturefemale_a	grote_wbm_42dpi_immaturefemale_b	grote_wbm_120dpi_adultmale_a	grote_wbm_120dpi_adultmale_b	grote_wbm_120dpi_adultfemale_a	grote_wbm_120dpi_adultfemale_b
cds928	122.375464010078	161.741486997445	175.286316559193	170.376616029976	110.541217865007	329.347530574543	116.527250206324	72.2580695064129	303.541142425253	283.590819820862	138.682046292228	557.694505411783	354.508653380054	169.431687494321
cds929	223.66809527739	213.058138187664	365.137371831371	359.541640750593	675.645551426333	161.760907559575	488.373095875928	0	239.90843117265	394.286688068439	355.528242596007	0	880.401876415976	199.001542997003
cds93	2524.86583146543	1956.00743462065	2425.68701856208	2131.48516634346	2377.72753250814	2510.1429755558	2153.07426399892	2916.06356837585	2025.9247241258	2808.10967439119	2767.48904202686	1682.55115972987	2121.46692374381	1565.24384168454
cds931	1098.03621898717	605.004713155537	752.333498116736	605.439734368784	551.315633754408	1000.95627732693	659.680639798101	810.858242244134	960.736351732759	790.323816483464	589.246059269637	683.375334502223	1219.41581524466	1054.01732267615
cds932	0	0	0	401.801395887179	0	0	0	0	0	0	0	0	310.905203700521	169.234085694202
cds934	278.1792451744	115.508824918024	229.819454756121	452.633467420558	299.986406623211	217.935033715269	358.251157572072	237.789437264447	80.0403877000308	228.34740240424	211.185379787874	335.874882667631	592.182937402066	291.180981497625
cds935	548.754313108347	644.8754306118	324.391793327743	280.863990881428	253.77991254158	271.798457362672	452.531815528405	82.8221373769704	163.670423965349	343.229566667522	311.75545828275	249.225821530315	349.817306361679	282.27424086382
cds936	1471.05991312368	1024.73073426111	3007.30750492993	1209.54416305776	1449.39129905673	2478.47459513693	1552.27004211069	993.666018445311	2462.92319341176	1099.2609781861	3287.60832968262	3304.17968752303	939.616148710929	1518.28146075036
cds937	85.6787900526626	73.6774348092002	0	196.760179386074	70.9216713324846	78.3336656934656	14.583662615889	69.5396227167299	89.8835421744682	147.757303813106	34.2217023617554	0	255.665966516294	92.0259784577695
cds938	455.50431223656	268.596520876045	488.052951191181	586.379356503535	747.755590403962	373.641315897902	975.040233858655	454.111772553631	213.441033866749	424.370737860215	986.547575035993	791.069399806001	1145.03222482263	763.603558398623
cds939	145.70504510516	194.11147386837	319.989369982692	358.736777634702	15.1136527184398	214.427415226283	351.268005219015	329.314075394169	425.655395125068	211.843119544763	417.308092363061	0	331.895859567895	318.151435685652
cds94	798.668481111078	755.068676544195	386.957317998104	636.304504765011	275.225073051651	263.574044147848	905.514950994727	337.327212236571	479.614065700184	458.983347990412	630.818256093771	406.508666302193	643.624947994514	458.286966754315
cds941	1141.0306910674	1082.835523627	1012.67516263639	596.551991279963	581.756221568478	462.379080517063	736.618562423162	935.177636856372	952.968444435762	839.003957655275	334.18303480125	571.10270202473	763.471777062854	467.63278708127
cds942	2244.59955090668	1475.16467260601	3434.13528221088	3700.53327911629	4391.88134287853	3971.70315364511	1591.08181409127	4157.57763261187	3250.90246429489	2195.61206828663	4254.55698073587	2686.80448108156	1816.20223816411	1311.76751297491
cds943	1250.32429531576	1906.14583177568	1509.11863296151	1288.46693590318	2004.90026892674	587.849788185968	2274.89936256197	2305.73770697583	0	1178.88973922071	1913.53277878985	553.150794423541	830.412643088831	975.002422058536
cds944	614.800653928889	654.885572329584	1104.01038370058	589.391645112525	785.838818287254	533.318821799864	748.803925398642	1183.08987297785	653.506224280251	434.969434119825	1128.61080826101	301.412952490788	944.576268093945	673.66227157645
cds945	710.418928109853	425.811732177804	517.804124243246	622.823651170687	477.452049278205	274.182836126518	305.229986251405	680.672264169479	320.161550800123	354.089364080584	61.4357468473815	596.993707053595	448.820306562589	541.169747100134
cds946	241.147855246967	721.14618017897	317.553038601465	1021.18269700864	310.973015103641	149.840844374993	332.833070087038	98.952928196754	0	317.751788778046	169.87158280775	367.471327620726	303.722605532505	305.693698746153
cds947	102.130713357088	0	0	348.667500675537	282.771566990164	0	0	184.84080360834	0	0	87.3249530201387	190.871719914482	263.18046832856	186.015960380724
cds948	3464.61016001297	2612.33626919584	2126.20147662692	1648.87707334773	1997.07900090829	1559.80190726206	2748.42002008098	1257.10607760162	1883.34269968766	2012.48343368149	3639.64426586987	2293.11107733152	2158.08676321144	2408.98261181216
cds949	1693.06454457943	1427.09905360746	1211.40153961423	1118.35210762076	913.438930291179	1298.80551164432	875.260735854676	983.43232598228	1126.37113158417	1002.6625757077	787.820701437006	774.618437171952	1271.39091556656	908.422899580605
cds95	97.3032182085478	0	155.0750623245	0	107.816110836357	213.985947018464	596.636650430825	0	0	119.464277429229	0	337.621651328968	231.265696406284	97.1361418779555
cds950	819.263759662241	1942.17660413455	1917.72523806838	995.323067569125	889.806810297693	801.51674781945	1577.34024113422	911.339469649864	390.790154217839	840.082003835042	644.743751229615	390.830685884054	716.913886057882	1137.36140599621
cds951	1136.14828532401	698.564370582804	2187.01068104056	1932.53631903444	1899.28235828394	1555.70918807654	677.062701100718	1179.26782337803	1815.23023547845	3600.30132875669	3085.48979511866	5517.25388482554	1467.06351864331	1498.25890945938
cds952	2659.30293784737	7832.91341910523	2619.18728358335	4012.87666517802	5332.33091279774	5997.19456849704	4573.82183216911	2351.75819122312	3592.51582801443	4899.37255162744	758.8151067374	872.235909564694	1344.56209078104	1247.98862865761
cds953	2448.18084208678	2892.66858479179	3238.50513392165	4461.70956446096	3502.98942737295	3449.05257926648	2533.5690980132	3226.88771120126	2194.09363354208	2044.58852459563	2970.64157830882	3887.44306500041	2592.25318333904	3156.98922586323
cds954	703.650507373136	620.001622654605	480.992039816481	703.865028425582	369.514093496425	384.642992261579	368.097934806827	595.651077607289	636.28899271273	413.273872909673	76.5531249807845	1344.7303851204	533.32413846495	573.677057194779
cds955	1246.72897142766	1269.70647084457	340.364279984524	992.246672571355	562.641453916647	646.362752207451	872.109702579975	971.344001658114	391.928414320188	785.86422043427	141.844480614117	552.316059824311	478.364643885588	379.405189211146
cds956	3599.94961865046	3360.49797408873	5164.39720377078	4842.74776095617	4333.91918442198	5160.05029665632	3426.87023715203	5478.42290034476	4222.16813919134	4456.76802882744	2827.16443727721	4516.15066403094	2840.27655599179	3355.25312928547
cds957	10524.3939240111	10380.5902010276	13731.3660675101	16259.8764490032	14251.4356238003	25395.92534974	18884.5489970545	22473.3145843092	28998.5399726065	17032.8715568359	25115.6267658477	5555.08855773102	22354.4905580984	14485.4348667677
cds958	1266.98759699559	1743.43844525996	356.545532639526	738.114094795862	359.258958061274	592.531494739021	983.296650563902	410.967770317724	696.626921865956	503.561513671977	405.644985404768	1063.12918949748	1236.01464291591	1008.54575568307
cds959	777.58927940659	761.094680429928	538.681795442999	493.167510920674	384.470113012943	617.122764883209	827.471443054626	473.218209052095	319.300848179035	288.181370991562	188.791490521399	330.496658432882	821.521656897616	540.943627200043
cds96	544.033104472681	485.837118140053	816.513279544693	333.677439566949	280.02239897776	524.323763731722	670.223683917882	538.278825053378	30.8600161465674	458.361203330898	260.09012305576	794.851617138407	350.530376721176	200.407536103361
cds960	3058.49741596584	1856.76263223829	1717.16808672486	2013.89709470687	2811.06027655798	1982.96804185314	2500.09368524205	1569.39277854241	1089.14852797912	2057.80736126091	628.380332136285	167.670817812284	1466.58422668748	1059.14054823714
cds961	2398.6190065428	953.30538236122	2659.47011544487	3101.42307678778	1786.15446386952	2573.13424258658	1563.82488843702	2806.93531373218	2250.98963238184	2096.98391017149	3114.42115447885	1497.07458312101	1681.21304763061	2024.5205990537
cds962	228.612663703827	813.964033314642	43.3746274749509	86.608113148571	0	8.37091640210297	245.704413037811	0	372.694041154699	119.336644654198	195.221649780599	87.9811159399623	223.013717240876	0
cds963	11.7935104291657	0	187.956719058121	0	381.479789911731	220.234824388661	290.639544431213	0	0	0	72.4549487225833	580.349509218788	160.659755997206	0
cds965	109.640767286529	69.885800840146	0	0	112.383571496091	0	33.867365040347	0	0	19.6905463679427	176.24176716304	120.240858451282	173.579946164813	304.958858124167
cds966	625.647376217898	584.480502633299	667.411660637088	299.446803730346	195.69484509538	647.242613934754	82.2555376462228	269.029514849055	172.588812971597	385.612541069032	594.800753435863	481.19292041364	224.174058530257	691.282615480459
cds967	884.501768835232	730.415712921264	833.639732533212	1070.09749132443	746.8003525476	832.471700666539	1242.4235831095	881.046427221986	1024.91807612062	1475.11509965882	1227.50985712463	1164.07634128856	1147.70751763007	948.713177433784
cds969	318.350815319973	767.480450431584	505.479142988919	707.837546798253	920.777788706509	1176.64167640096	857.053273353882	1218.68697637577	587.092990105429	891.776549651997	1325.33808906606	1336.0540455065	1068.69017293041	1168.77003789459
cds97	322.670445341972	285.024442642164	457.540356107197	120.697066483849	364.272616409329	207.694394388178	0	0	422.165020885042	310.275276100915	521.675630802599	93.5337019237288	227.844744868764	124.94072005572
cds970	444.313648726706	464.324702490316	358.778779076524	612.702046971984	116.199385784098	710.198559281674	742.506072616439	764.89703707135	664.853929260001	480.56589275165	250.181336456558	384.443375449907	753.84410668118	593.412543377344
cds973	59.6580387049129	0	0	0	0	0	0	0	0	0	0	0	71.8299952297491	0
cds974	0	0	0	0	0	0	0	0	0	0	0	0	22.6148630142694	0
cds975	1331.44015341109	1594.99678102555	1510.0120597611	1188.95617730358	1199.95685405426	1697.37311054482	2049.23324254169	1421.05609814092	1251.18849464643	800.261992119481	1299.39530093966	1825.94052885888	4462.95275641401	3414.9182038614
cds976	752.485798945029	892.033273175652	981.766451229754	941.972502409168	710.012096554743	786.961138846301	774.536770576379	1002.42665952198	1035.68521478807	882.979640866624	1185.1023502225	1332.5987093461	1323.2931219328	937.392228383539
cds977	429.397092743326	378.35103005597	512.401857113693	432.825961568682	517.163337858118	801.512599826137	680.238632335631	867.116017635231	327.716985627265	813.854795011605	62.3864662524037	437.258360282149	1019.01972347705	510.947158430725
cds978	444.783821899962	0	0	1010.09805106419	13.9141564709446	26.650264463838	0	590.060255804481	630.42604413702	181.73266171625	607.614473457339	882.324905569336	236.816653320556	99.5406835608754
cds979	122.943931114854	0	0	0	0	0	0	0	0	118.240037649268	0	0	188.291655063064	0
cds98	0	0	0	0	411.545473084277	60.4322898405341	0	0	0	0	0	0	192.544854818674	121.827354333854
cds980	91.0385608461308	256.521998377948	89.9640081036323	482.645576925217	150.438206596748	362.760233513708	41.0274427978577	187.787275824275	224.392038198407	81.8389441121623	307.114366541536	364.189553981975	420.636452065411	378.247800625655
cds981	200.229494968084	378.829955410471	149.767176646963	136.818892670148	73.9739964278067	61.396811802766	157.358419844948	203.816232940791	0	0	267.709013412213	77.2154941582791	313.258792360949	201.827317013085
cds982	210.181373985131	211.651813843191	89.9640081036323	78.9248587544007	0	167.157846909321	0	7.09166449487444	183.32682859347	92.1609730992818	209.396159005593	0	409.964363863256	169.140997638265
cds984	265.146838688502	345.767356647871	736.332551851111	485.800524506804	479.011944081699	866.497669725881	507.215773693297	767.139837926417	404.721523233671	203.459197443223	335.148278539552	133.333858765116	378.304641543345	256.02606568795
cds985	57.4903690521278	0	0	256.130154524684	282.503537068847	397.85939839379	0	0	526.521602500677	88.2299363320139	66.8215230949916	0	191.047361720072	88.1371831235207
cds986	220.734743208178	214.157709635506	202.482648165657	442.979201677937	303.640348998455	229.367030221557	198.131161598944	156.559150597228	33.7267936028059	204.985141424047	96.3069765918253	166.667323456395	332.73250012536	261.27788242001
cds987	256.454969973623	428.084963628476	241.736118314113	350.875318289626	196.734305985462	227.163812451298	419.492119719712	339.780540380968	342.656004869485	248.717616321741	284.11144767418	370.519254278484	361.263192039185	291.329084215059
cds989	660.246023462993	437.175434759514	641.147978922381	670.328924779836	517.514107794953	541.905683293342	695.906638164121	408.89935891845	683.472119165093	443.680603066429	443.183729975749	459.774452271656	833.497478693808	368.035456347078
cds99	0	0	0	0	0	0	0	0	0	0	0	0	173.80464512425	127.343426210637
cds990	488.203275285071	390.987449571059	530.157534170657	678.47307827971	700.396163175471	819.412280726956	810.005419083018	828.68495055569	667.132292342809	522.163012607529	313.971988874274	583.419730288117	538.622521110656	697.426040947457
cds991	294.071948363611	90.6895953861432	365.173054170063	581.376643171862	1552.48254927327	506.89341399401	458.326266285765	382.004327457236	1417.69043873322	477.63587957353	142.417589626699	616.164044293339	356.726620754126	243.182986588638
cds992	404.348928999965	570.048885284328	323.68448532654	197.644663240076	278.283129418892	521.989846631707	355.180433364311	109.14409355921	352.685898817913	177.300157771952	563.973654921729	1074.76614011738	1018.20728476151	735.365380899378
cds993	308.407955846337	388.669694512042	346.230922483167	99.8985217844608	167.349354645997	185.986542606724	94.1766300587188	59.0370324252093	166.082995988799	256.682273865303	0	184.849213288002	492.335847303833	120.135307745884
cds994	2330.78275502123	2160.58706967141	2685.86315682645	2420.69676250256	2734.13174654061	2680.57243398771	2031.18810330215	1534.8388156764	2054.39536061435	1912.62545196493	979.400677520324	401.221819199225	1852.28179722752	1280.29913683471
cds995	968.599479922644	2902.06705235658	1482.17298457261	1228.26051374337	3227.45183960138	1783.54875964807	1406.37100887687	3394.62936444953	2693.23777279134	1342.64574021851	1048.90554760064	1418.71771198541	2307.65831341441	1806.39817283357
cds996	443.667923881618	1213.89874232422	385.084610122231	548.76925096177	620.444886272575	166.261308984626	553.960391809678	475.800032859683	187.564773462254	401.645300589075	693.522798057159	1338.34131299322	699.495885689132	612.924099324293
cds997	599.262821490168	278.991078527841	415.723415983901	491.124897393152	134.368094971239	615.212601411198	685.083427127877	335.020583532751	366.535899807989	504.684252016993	516.838630477541	734.674427995014	697.734552787333	719.128198366749
